InscripID_x,Provenance_Ancient_City,Prov_Ancient_City_Latitude,Prov_Ancient_City_Longitude,Prov_Ancient_City_Source,Prov_Ancient_City_Long.Lat_Source,InscripID_y,Literature,Inscription.Description,Transcriptions,Online.Database.ID,Date_Category,Dates.Found.in.Databases,**Revised/New.Date.Range**,Trismegistos.Link,Other Links (Esp. PH links),CONSULS,Unnamed: 11,Original.Translated.Date,Original.Date.by.Century,Original.Date.Half.Century,Original.Method.Determining.Date,InscripID,Focus.Deity.Epithet.1,Focus.Deity.Epithet.2,Focus.Deity.Epithet.3,Focus.Deity.Epithet.4,Focus.Deity.Epithet.5,Focus.Deity.Epithet.6,Deity.2.Epithet.1,Deity.2.Epithet.2,Deity.2.Epithet.3,Deity.2.Epithet.4,Deity.3.Epithet.1,Deity.3.Epithet.2,Deity.3.Epithet.3,Deity.4.Epithet.1,Deity.4.Epithet.2,Deity.5.Epithets,NearestCity,LastCentury
561.0,Ameria (Amelia) - Italy (Italy - Umbria (Regio VI)) [found & written],42.557237,12.413467,TM,TM,561,"CIL 11, 07831 = SupIt-18, p 250",,EDCS-21300369: Iovi Opt(imo) Max(imo) / T(itus) Flavius T(iti) f(ilius) In[3] / VIvir Augustal[is] / ex praeceptu nu[minis] / eius aram p[osuit] ~~~~~ EDR025295: Ìov(i) Opt(imo) Max(imo) / T(itus) Flavius T(iti) f(ilius) In[- - -] / VIvir(:sevir) Augustal[is] / ex praeceptu nụ[minis] / [5] eius aram p[osuit].,TM 286976 ; EDCS-21300369 ; EDR025295,I,EDCS: 101 to 200 ; EDR: 101 d.C. / 200 d.C. ; TM: 2nd century AD: AD 100 - 199,2nd C CE,https://www.trismegistos.org/text/286976,,,,101 to 200 AD,2nd century CE,1st Half 2nd C CE / 2nd Half 2nd C CE,Frankfurt Database (EDCS),561.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narnia,2
562.0,Trebiae (Trevi) - Italy (Italy - Umbria (Regio VI)) [found & written],42.876716,12.745157,TM,TM,562,Epigraphica-1984-207,,EDCS-35200015: Io[v]i / O(ptimo) M(aximo),TM 498088 ; EDCS-35200015,B,"EDCS: none ; TM: no information yet, broad range BC 199 - AD 799? (as of 6/4/24)",0,https://www.trismegistos.org/text/498088,,,,BC 199 - AD 799? (Trismegistos),0,,Trismegistos (TM),562.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spoletium,0
563.0,Pietrarossa - Italy (Italy - Umbria (Regio VI)) [found & written],42.8882432,12.726081,TM,TM,563,"Epigraphica-1984-207 = SupIt-29-T, 00001 = AE 1983, 00344 = AE 1985, 00368",,EDCS-08300270: Iovi / O(ptimo) M(aximo) ~~~~~ HD000932:         Io[v]i / O(ptimo) M(aximo) ~~~~~ EDR079041: Ioṿi / O(ptimo) M(aximo).,TM 286455 ; EDCS-08300270 ; HD000932 ; EDR079041,R,EDCS: -150 to -101 ; EDR: 150 a.C. / 100 a.C.  (palaeographia) ; HD: none ; TM: second half 2nd century BC: BC 150 - 100,2nd C BCE,https://www.trismegistos.org/text/286455,,,,150 to 101 BC,2nd century BCE,2nd Half 2nd C BCE,Frankfurt Database (EDCS),563.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spoletium,2
565.0,Occimiano - Italy (Italy - Liguria (Regio IX)) [found & written],45.0589429,8.5098863,TM,TM,565,"EDCS-05400699: CIL 05, 07449 = SupIt-13-V, 00004 ------ EDR010262: CIL 05, 07449 (1), SupplIt, 13, 1996, p. 245, nr. 4 (con foto) (G. Mennella - E. Zanda) (2)        ",,"EDCS-05400699: Eyafeus / Saerus / Firmanoru(m) / vilicus / et C<hr=RH>oni(us) Iovi / v(otum) s(olverunt) l(ibentes) m(erito) ------ EDR010262: Eyaf̣ẹụs, / Saerus / Firmanoru(m) / vilicus / et Crhoni(us) / Iovi / v(otum) s(olverunt) l(ibentes) m(erito).",TM 259168 ; EDCS-05400699 ; EDR010262,I,EDCS: 51 to 100 ; EDR: 51 d.C. / 100 d.C.  (archaeologia; formulae; palaeographia) ; TM: second half 1st century AD: AD 50 - 99,1st C CE,https://www.trismegistos.org/text/259168,,,,51 to 100 AD,1st century CE,2nd Half 1st C CE,Frankfurt Database (EDCS),565.0,Iuppiter-no epithet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vercellae,1
566.0,Occimiano - Italy (Italy - Liguria (Regio IX)) [found & written],45.0589429,8.5098863,TM,TM,566,"CIL 05, 07459",,"EDCS-05400709: L(ucius) Accaedius / Clemens / Iovi / votum solvit ~~~~~ EDR010262: Eyaf̣ẹụs,(:Euaphes) / Saerus(:Serus) / Firmanoru(m) / vilicus / [5] et Crhoni(us) / Iovi / v(otum) s(olverunt) l(ibentes) m(erito).",TM 259364; EDCS-05400709 ; EDR010449,I,EDCS: 1 to 200 ; EDR: 1 d.C. / 200 d.C. ; 1st - 2nd century AD: AD 1 - 199,1st-2nd C CE,https://www.trismegistos.org/text/259364,,,,1 to 200 AD,1st-2nd century CE,1st Half 1st C CE / 2nd Half 1st C CE / 1st Half 2nd C CE / 2nd Half 2nd C CE,Frankfurt Database (EDCS),566.0,Iuppiter-no epithet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vercellae,2
567.0,Hasta (Asti),44.900895,8.206756,TM-located near Hasta (Asti),TM-located near Hasta (Asti),567,"CIL 05, 07461 = SupIt-10-H, 00001 = AE 1992, 00634",,EDCS-05400711: Iovi / O(ptimo) M(aximo) / Licinius / Agatho / l(ibens) m(erito) ~~~~~ EDR010101: Iovi / O(ptimo) M(aximo) / Liciṇịus / Agatḥo / [5] l(ibens) m(erito).,TM 259039 ; EDCS-05400711 ; EDR010101,I,EDCS: 101 to 200 ; EDR: 101 d.C. / 200 d.C. ; TM: 2nd century AD: AD 100 - 199,2nd C CE,https://www.trismegistos.org/text/259039,,,,101 to 200 AD,2nd century CE,1st Half 2nd C CE / 2nd Half 2nd C CE,Frankfurt Database (EDCS),567.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vercellae,2
568.0, Marene - Italy (Italy - Liguria (Regio IX)) [found & written],44.6627724,7.7285589,TM,TM,568,"CIL 05, 07632 = InscrIt-09-01, 00174",,EDCS-05400881: I(ovi) O(ptimo) M(aximo) / M(arcus) Memmius Gra() l(ibertus) / Hermes / v(otum) s(olvit) m(erito) ~~~~~ EDR010742: I(ovi) O(ptimo) M(aximo) / M(arcus) Memmius Gra(- - -) l(ibertus) / Hermes / v(otum) s(olvit) m(erito).           ,TM 259603 ; EDCS-05400881 ; EDR010742,I,EDCS: 1 to 200 ; EDR: 1 d.C. / 200 d.C. ; TM: 1st - 2nd century AD: AD 1 - 199,1st-2nd C CE,https://www.trismegistos.org/text/259603,,,,1 to 200 AD,1st-2nd century CE,1st Half 1st C CE / 2nd Half 1st C CE / 1st Half 2nd C CE / 2nd Half 2nd C CE,Frankfurt Database (EDCS),568.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Augusta Taurinorum,2
569.0,Taggia - Italy (Italy - Liguria (Regio IX)) [found & written],43.8621898,7.8539797,TM,TM,569,"CIL 05, 07809 = D 03070 = SupIt-29, p 401; Mennella, Giovanni ""Un'Epigrafe di Taggia de Riabilitare: CIL V 7809"", Societa Ligure di Storia Patria, Biblioteca Digitale, 2012 (see GoogleBooks)",,"EDCS-05401059: Victoriae Aeter/ni I<n=M>victi Iovis / Optimi Maximi / M(arcus) Val(erius) Caminas / castelli restitutor / Autolycus ~~~~~ EDR010508: Victoriae aeter= / ni imvicti(:invicti) Iovis / Optimi Maximi / M(arcus) Val(erius) Caminas, / [5] castelli resti= / tutor. / Autolycus.",TM 259237 ; EDCS-05401059 ; EDR010508,B,"EDCS: none ; EDR: none ; TM: no information yet, broad range BC 199 - AD 799? (as of 6/4/24)",0,https://www.trismegistos.org/text/259237,,,,BC 199 - AD 799? (Trismegistos),0,,Trismegistos (TM),569.0,Optimus,Maximus,Aeternus,Invictus,0,0,0,0,0,0,0,0,0,0,0,0,Genua,0
570.0,Demonte - Italy (Gallia - Alpes Maritimae) [found & written],44.31646,7.29808,TM,TM,570,"CIL 05, 07860",,EDCS-05401110: I(ovi) O(ptimo) M(aximo) / Siccani / fratres / Optatus et / Sabinus / votum so/lverunt / l(ibens) l(aetus) m(erito) c(um) s(uis) o(mnibus) ~~~~~ EDR010386: I̲(ovi) O(ptimo) M(aximo) / S̲i̲c̲cani / f̲r̲atres / O̲p̲tatus it(:et) / [5] S̲abinus / v̲otum ṣo= / l̲ṿẹrunt / l̲(aeti) l(ibentes) ṃ(erito) c(um) s(uis) o(mnibus).,TM 259212 ; EDCS-05401110 ; EDR010386,I,EDCS: 151 to 230 ; EDR: 151 d.C. / 230 d.C. ; TM: mid 2nd - early 3rd century AD: AD 150 - 225,2nd-3rd C CE,https://www.trismegistos.org/text/259212,,,,151 to 230 AD,2nd-3rd century CE,2nd Half 2nd C CE / 1st Half 3rd C CE,Frankfurt Database (EDCS),570.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Augusta Taurinorum,3
571.0,Pollentia (Pollenzo) - Italy (Italy - Liguria (Regio IX)) [found & written],44.686768,7.895976,TM,TM,571,"InscrIt-09-01, 00126 = SupIt-19, p 151",,EDCS-06300054: [I]ovi sacr(um) [3] / [3]inia HIRC[3] / [3]RT Pontis / Au[g(usti?)] proc(urator) / (!) suscept(o) ~~~~~ EDR010819: [I]ovi sacr(um) / [- - -]ìnia [- - -]R+ / [- - -]RT (?) Pontis / Au[g(usti?)] proc(urator) / [5] suscept(o voto?).,TM 259641 ; EDCS-06300054 ; EDR010819,I,EDCS: 1 to 100 ; EDR: 1 d.C. / 100 d.C. ; TM: 1st century AD: AD 1 - 99,1st C CE,https://www.trismegistos.org/text/2596411,,,,1 to 100 AD,1st century CE,1st Half 1st C CE / 2nd Half 2nd C CE,Frankfurt Database (EDCS),571.0,Iuppiter-no epithet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Augusta Taurinorum,1
572.0,Albingaunum (Albenga) - Italy (Italy - Liguria (Regio IX)) [found & written],44.0484,8.21493,TM,TM,572,"SupIt-04-A, 00001 = AE 1936, 00100 = SupIt-29, p 401",,EDCS-10701279: Ulattia / Iovi v(otum) [s(olvit) l(ibens) m(erito)] ~~~~~ HD024387: Ulattia / Iovi v(otum) ~~~~~ EDR000105: Ulattia [- - -] / Iovi v(otum) [s(olvit) l(ibens) m(erito)].,TM 258837 ; EDCS-10701279 ; HD024387 ; EDR000105,I,EDCS: 1 to 50 ; EDR: 1 d.C. / 50 d.C. ; HD: 101 AD – 200 AD ; TM: first half 1st century AD: AD 1 - 50,1st C CE,https://www.trismegistos.org/text/258837,,,,1 to 50 AD,1st century CE,1st Half 1st C CE,Frankfurt Database (EDCS),572.0,Iuppiter-no epithet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Genua,1
573.0,Centallo - Italy (Italy - Liguria (Regio IX)) [found & written],44.50138889,7.587777778,TM,TM,573,"SupIt-19-P, 00001 = AE 1998, 00535 = AE 2002, +00487 = AE 2003, +00699",,"EDCS-11600098: [I(ovi) O(ptimo)] M(aximo) A(ugusto) / [1 Vet]tius Avi/[tianus et] fil(ii) Verinus / [3]us et / [3]us / [ // [D(edicata) 3 Tusco] et Basso [co(n)s(ulibus)] ~~~~ EDR010117: 〈:in fronte〉 / [I(ovi) O(ptimo)] M(aximo) A(- - -) / [- Vet]ṭius Avi= / [tianus et] fil(ii) Verinus, / [- - -]us et / [5] [- - -]us / - - - - - - / 〈:in latere dextro〉 / [d(edicata) - - - Tusco ?] et Bassọ [co(n)s(ulibus)].",TM 259054 ; EDCS-11600098 ; EDR010117,I,EDCS: none ; EDR: 258 d.C. / 258 d.C.  (prosopographia; palaeographia) ; TM: consulate of M. Nummius Tuscus and Mummius Bassus: AD 258,3rd C CE,https://www.trismegistos.org/text/259054,,TM: consulate of M. Nummius Tuscus and Mummius Bassus,,258 AD,3rd century CE,2nd Half 3rd C CE,[D(edicata) 3 Tusco] et Basso [co(n)s(ulibus)] ; Frankfurt Database (EDCS),573.0,Optimus,Maximus,Augustus,0,0,0,0,0,0,0,0,0,0,0,0,0,Augusta Taurinorum,3
574.0,Centallo - Italy (Italy - Liguria (Regio IX)) [found & written],44.50138889,7.587777778,TM,TM,574,"SupIt-19-P, 00002 = AE 1982, 00373 = AE 2002, +00487",,EDCS-08600256: [I(ovi)] O(ptimo) M(aximo) / [3]s M(arci) f(ilius) Ingenu(u)s / [3] Delphus [ ~~~~~~ HD001915: [I(ovi)] O(ptimo) M(aximo) / [---]s M(arci) f(ilius) Ingenus(!) / [---] Delphus / [------ ~~~~~  EDR078674: [I(ovi)] Ọ(ptimo) M(aximo) / [---]ṣ M(arci) f(ilius) Ingenus / [---]delphus / [---]+ / [5] ------,TM 258948 ; EDCS-08600256 ; HD001915 ; EDR078674,I,EDCS: 51 to 150 ; EDR: 50 d.C. / 150 d.C. ; HD: 51 AD – 200 AD ; TM: mid 1st - mid 2nd century AD: AD 50 - 150,1st-2nd C CE,https://www.trismegistos.org/text/258948,,,,51 to 150 AD,1st-2nd century CE,2nd Half 1st C CE / 1st Half 2nd C CE,Frankfurt Database (EDCS),574.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Augusta Taurinorum,2
575.0,Pollentia (Pollenzo) - Italy (Italy - Liguria (Regio IX)) [found & written],44.686768,7.895976,TM,TM,575,"SupIt-19-P, 00002a = AE 2002, 00487",,EDCS-28000935: I(ovi) O(ptimo) [M(aximo)] / [3]NIS[,TM 503609 ; EDCS-28000935,I,EDCS: 101 to 200 ; TM: 2nd century AD: AD 100 - 199,2nd C CE,https://www.trismegistos.org/text/503609,,,,101 to 200 AD,2nd century CE,1st Half 2nd C CE / 2nd Half 2nd C CE,Frankfurt Database (EDCS),575.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Augusta Taurinorum,2
576.0,Hasta (Asti),44.900895,8.206756,TM-located near Hasta (Asti),TM-located near Hasta (Asti),576,"EDCS-03300254: SupIt-24-H, 00029 = AE 1995, 00527   -----  EDR109182: SupplIt, 24, 2009, p. 239 sg., nr. 29, con foto (V. Pistarino) (1)",,"EDCS-03300254: I(ovi) [O(ptimo) M(aximo) A(ugusto)] / P(ublius) Ma[gius(?) 3]/lus e[t 3]/mus A[3] / Magi[a(?) 3] / c(um) [s(uis) v(otum) s(olverunt)]  -----  EDR109182: I(ovi) [O(ptimo) M(aximo)] / P(ublius) Ma[gius (?) - - -]=/lus e[t - - -]=/mus, A[- - -], / Magị[a (?) - - -] / c(um) [s(uis) v(otum) s(olverunt)]. ",TM 259953 ; EDCS-03300254 ; EDR109182,I,EDCS: 101 to 200 ; EDR: 101 d.C. / 200 d.C.  (palaeographia; nomina; archaeologia) ; TM: 2nd century AD: AD 100 - 199,2nd C CE,https://www.trismegistos.org/text/259953,,,,101 to 200 AD,2nd century CE,1st Half 2nd C CE / 2nd Half 2nd C CE,Frankfurt Database (EDCS),576.0,Optimus?,Maximus?,Augustus?,0,0,0,0,0,0,0,0,0,0,0,0,0,Vercellae,2
577.0,Aquae Statiellae (Acqui Terme),44.675532,8.470658,TM-located near Aquae Statiellae (Acqui Terme),TM-located near Aquae Statiellae (Acqui Terme),577,"SupIt-25-AS, 00001 = AE 2010, 00509",,EDCS-48700837: Iovi Max(imo) ~~~~~ EDR108829: Iovi Max(imo).,TM 259899 ; EDCS-48700837 ; EDR108829,I,EDCS: 1 to 200 ; EDR: 1 d.C. / 200 d.C.  (archaeologia) ; TM: 1st - 2nd century AD: AD 1 - 199,1st-2nd C CE,https://www.trismegistos.org/text/259899,,,,1 to 200 AD,1st-2nd century CE,1st Half 1st C CE / 2nd Half 1st C CE / 1st Half 2nd C CE / 2nd Half 2nd C CE,Frankfurt Database (EDCS),577.0,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dertona,2
578.0,Mutina (Modena) - Italy (Italy - Aemilia (Regio VIII)) [found & written],44.647057,10.925223,TM,TM,578,"AE 1976, 00224; Manuela Mongardi ""Rapporti familiari a Mutina e nel suo agro tra III e V secolo d.C.: considerazioni alla luce della documenetazione epigrafica, in La Famiglia tardoantica: Società, diritto, religione, p. 211, note 11",,EDCS-09300227: H(erculi) / Iovi / O(ptimo) M(aximo) Betia(!) La/udice(!) / v(otum) s(olvit) l(ibens) m(erito) ~~~~~ HD006363: H(erculi?) / Iovi / O(ptimo) M(aximo) / Bet(t)ia(!) La/udice / v(otum) s(olvit) l(ibens) m(erito) ~~~~~~ EDR076535: H(erculi) / Ìovi / O(ptimo) M(aximo) / Betia La= / [5] udice / v(otum) s(olvit) l(ibens) m(erito),TM 244251 ; EDCS-09300227 ; HD006363 ; EDR076535,I,EDCS: 1 to 100 ; EDR: 1 d.C. / 100 d.C.  (palaeographia) ; HD: 171 AD – 230 AD ; TM: 1st century AD: AD 1 - 99,1st C CE,https://www.trismegistos.org/text/244251,,,,1 to 100 AD,1st century CE,1st Half 1st C CE / 2nd Half 1st C CE,"Frankfurt Database (EDCS); see Mongardi in La famiglia tardoantica, p. 211 note 11.",578.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mutina,1
579.0, Forum Livii (Forlì) - Italy (Italy - Aemilia (Regio VIII)) [found & written],44.2227398,12.0407312,TM,TM,579,"G. Susini apud Mnemosynum. Studi in onore di Alfredo Ghiselli, Bologna 1989, pp. 533-35; SupplIt, 10, 1992, p. 47, nr. 1, con foto (F. Cenerini) - AE 1992; AE 1992, 0609",,EDCS-04900283: [Ge]nio I(ovis) [O(ptimi) M(aximi?)] / ex vi[su] / [ ~~~~~ EDCS-10900001: [Ge]nio I(ovis) [O(ptimi) M(aximi?)] / ex vi[su] / [ ~~~~~ EDR100279: [Ge]nio I(ovis) [O(ptimi) M(aximi)(?)] / ex vi[su] / [---?],TM 244465 ; EDCS-04900283 ; EDCS-10900001; EDR100279,I,EDCS: a) 1 to 100 ; b) none ; EDR: 1 d.C. / 100 d.C.  (palaeographia) ; TM: 1st century AD: AD 1 - 99,1st C CE,https://www.trismegistos.org/text/244465,,,,1 to 100 AD,1st century CE,1st Half 1st C CE / 2nd Half 1st C CE,Frankfurt Database (EDCS),579.0,Optimus?,Maximus?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Faventia,1
580.0,Ferrara,44.8381237,11.619787,EDR; https://www.trismegistos.org/place/31904,EDR; https://www.trismegistos.org/place/31904,580,"CIL 05, 02381 = CIL 11, *00029,6 = RSH 00162 = Epigraphica-1996-201 = AE 1996, 00709",,"EDCS-04201434: I(ovi) O(ptimo) M(aximo) / P(ublius) Olius / Tertullianus / omnib(us) honor(ibus) / funct(us) t(estamento) p(oni) i(ussit) / p(ondo) XXXIII s(emis) |(scripulis) VII / Tertullianus / et Tertullus / fili(i) p(onendum) c(uraverunt) ~~~~~ HD033356: I(ovi) O(ptimo) M(aximo) / P(ublius) Olius / Tertullianus / omnib(us) honor(ibus) / funct(us) t(estamento) p(oni) i(ussit) / p(ondo) XXIII s(emis) VII / Tertullianus / et Tertullus / fili p(onendum) c(uraverunt) ~~~~~ EDR093772: I(ovi) O(ptimo) M(aximo), / P(ublius) Olius / Tertullianus / omnib(us) honor(ibus) / [5] funct(us) t(estamento) p(oni) i(ussit) / p(ondo) XXIII s(emis) VII, / Tertullianus / et Tertullus / fili p(onendum) c(uraverunt).",TM 125135 ; EDCS-04201434 ; HD033356 ; EDR093772,I,EDCS: 171 to 230 ; EDR: 171 d.C. / 230 d.C.  (palaeographia; archaeologia) ; HD: 101 AD – 200 AD ; TM: late 2nd - early 3rd century AD: AD 175 - 225,2nd-3rd C CE,https://www.trismegistos.org/text/125135,,,,171 to 230 AD,2nd-3rd century CE,2nd Half 2nd C CE / 1st Half 3rd C CE,Frankfurt Database (EDCS),580.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bononia,3
581.0,Ravenna - Italy (Italy - Aemilia (Regio VIII)) [found & written],44.41938653,12.20093016,TM,TM,581,"CIL 11, *00006 = CCID 00456",,EDCS-29200146: Iovi Optimo Maximo / Dolicheno sacrum / C(aius) Ceranius C(ai) f(ilius) Callystus / praefectus class(is) Ravenn(atis) / praefectus colleg(ii) / dendr(ophorum) / et centonar(iorum) IIIIvir / quinquen(nalis).  ~~~~~ ttps://gdrg.ugent.be - 3128: Iovi Optimo Maximo / Dolicheno sacrum / C(aius) Ceranius C(ai) f(ilius) Callystus / praefectus class(is) Ravenn(atis) / praefectus colleg(iorum) / dendr(ophorum) / et centonar(iorum) IIIIvir / quinquen(nalis),TM 517147 ; EDCS-29200146 ; https://gdrg.ugent.be/guilddocuments/3091 ; https://gdrg.ugent.be/guilddocuments/3128,I,"EDCS: none ; GDRG: a) 191 AD - 210 AD ; b) 191 AD - 210 AD ; TM: no information yet, broad range BC 199 - AD 799? (as of 6/4/24)",2nd-3rd C CE,https://www.trismegistos.org/text/517147,,,,BC 199 - AD 799? (Trismegistos),0,,Trismegistos (TM),581.0,Optimus,Maximus,Dolichenus,0,0,0,0,0,0,0,0,0,0,0,0,0,Ravenna,3
583.0,San Zaccaria - Italy (Italy - Aemilia (Regio VIII)) [found & written],44.2712433,12.2140275,TM,TM,583,"CIL 11, 00351 = AE 1991, 00692",,EDCS-20401801: Iov(i) Ter(minali) M(arcus) / Val(erius) Ant(iochus?) / An(nii?) Ti(beriani?) co(mes?) / v(otum) l(ibens) s(olvit),TM 517492 ; EDCS-20401801,B,"EDCS: none ; TM: no information yet, broad range BC 199 - AD 799?",0,https://www.trismegistos.org/text/517492,,,,BC 199 - AD 799? (Trismegistos),0,,Trismegistos (TM),583.0,Terminalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ravenna,0
584.0,Caesena (Cesena) - Italy (Italy - Aemilia (Regio VIII)) [found & written],44.136482,12.240529,TM,TM,584,"CIL 11, 00554 = D 04305 = CCID 00457 = Epigrapghica-1970-170",,EDCS-24600991: I(ovi) O(ptimo) M(aximo) D(olicheno?) / L(ucius) Aurelius Valerius / sacerd(os) p(osuit) ~~~~~ EDR106162: I(ovi) O(ptimo) M(aximo) D(olicheno) / L(ucius) Aurelius Valerius sacerd(os) p(osuit),TM 244491 ; EDCS-24600991 ; EDR106162,I,EDCS: none ; EDR: 101 d.C. / 300 d.C.  (formulae) ; TM: 2nd - 3rd century AD: AD 100 - 299,2nd-3rd C CE,https://www.trismegistos.org/text/244491,,,,101 to 300 AD,2nd-3rd century CE,1st Half 2nd C CE / 2nd Half 2nd C CE / 1st Half 3rd C CE / 2nd Half 3rd C CE,Frankfurt Database (EDCS),584.0,Optimus,Maximus,Dolichenus?,0,0,0,0,0,0,0,0,0,0,0,0,0,Ravenna,3
585.0,Forum Livii (Forlì) - Italy (Italy - Aemilia (Regio VIII)) [found & written],44.2227398,12.0407312,TM,TM,585,"CIL 11, 00595",,EDCS-20402026: [Io]vi O(ptimo?) [M(aximo?)] / Q(uintus) Gaeniu[s] / Sex(ti) [f(ilius)] / v(otum) s(olvit) l(ibens) [m(erito)] ~~~~~ EDR108359: [Io]vi O(ptimo) [M(aximo)] / Q(uintus) Gaeniu[s] / Sex(ti) [f(ilius)] / v(otum) s(olvit) l(ibens) [m(erito)],TM 244532 ; EDCS-20402026 ; EDR108359,R,EDCS: -100 to -31 ; EDR: 100 a.C. / 31 a.C.  (palaeographia; formulae) ; TM: first three quarters 1st century BC: BC 99 - 25,1st C BCE,https://www.trismegistos.org/text/244532,,,,100 to 31 BC,1st century BCE,1st Half 1st C BCE / 2nd Half 1st C BCE,Frankfurt Database (EDCS),585.0,Optimus?,Maximus?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Faventia,1
586.0,Forum Livii (Forlì) - Italy (Italy - Aemilia (Regio VIII)) [found & written],44.2227398,12.0407312,TM,TM,586,"CIL 11, 00596",,EDCS-20402027: [Iovi Opti]mo M(aximo) / [ob reditum dd(ominorum) nn(ostrorum) M(arci) A]ureli Antonin(i) / [[[et P(ubli) Septimi Getae]]] Augustorum / [3] leg(ionis) XXII Primig(eniae) / [Piae Fid(elis) visu] iussus / [signum don(o) ded(it)] cum aedif(icio) ~~~~~ EDR108368: [Iovi Opt]imo M(aximo) / [ob reditum dd.(:dominorum) nn.(:nostrorum) M(arci) A]ureli Antonin(i) / [et P(ubli) Septimi Getae] August〚orum〛 / [---] leg(ionis) X̅X̅II Primig(eniae) / [5] [Piae Fid(elis) visu?] iussus / [signum don(o) ded(it)] cum aedif(icio),TM 244533 ; EDCS-20402027 ; EDR108368,I,EDCS: 211 to 211 ; EDR: 211 d.C. / 211 d.C.  (prosopographia) ; TM: consulate of Terentius Gentianus and Ti. Pomponius Bassus: AD 211,3rd C CE,https://www.trismegistos.org/text/244533,,TM: consulate of Terentius Gentianus and Ti. Pomponius Bassus,,211 AD,3rd century CE,1st Half 3rd C CE,Frankfurt Database (EDCS),586.0,Optimus?,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Faventia,3
587.0,Predappio - Italy (Italy - Aemilia (Regio VIII)) [found & written],44.10316,11.98413,TM,TM,587,"EDCS-20402050: CIL 11, 00618 = AE 1993, 00708 ~~~ EDR108291: CIL 11, 00618 (1), Guida al Museo archeologico di Forlì, Milano 1962, pp. 11-12, nr. 2, cfr. pp. 5-6 (G. Susini) (2), Stud. Pic., 23-24, 1965-66, p. 119 (G. Susini) (3), Forlì: società e cultura, Forlì 1976, p. 40 (G. Susini) (4), Atti Dep. Stor. Patr. Romagna, n.s. 36, 1986, p. 203, nr. 30, fig. 13 (A. Calbi) (5), Storia di Forlì I. L'evo antico, Bologna 1989, p. 125, nr. 74 (P. Giacomini) (6), SupplIt, 10, 1992, p. 45 (F. Cenerini) - AE 1993 (7), AE 1993, 0708 (8), L'epigrafia del villaggio (a cura di A. Calbi, A. Donati e G. Poma), Faenza 1993, pp. 355-362 (F. Cenerini) (9)    ",,EDCS-20402050: [I]ovi / V<i=E>ctori / L Q R S / Sateni l(ibertus) ~~~~~ EDR108291: Ịọvi [---] / Vectori / L(---) Q(---) P(---) S(---) / Ṣateni? le(iberti?),TM 244256 ; EDCS-20402050 ; EDR108291,R,EDCS: -100 to -51 ; EDR: 100 a.C. / 50 a.C.  (palaeographia; archaeologia) ; TM: first half 1st century BC: BC 99 - 50,1st C BCE,https://www.trismegistos.org/text/244256,,,,100 to 51 BC,1st century BCE,1st Half 1st C BCE,Frankfurt Database (EDCS),587.0,Victor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Faventia,1
